INFO: 4044 08/03/2015 10:07:57 PM detected Windows; aliasing chunkize to chunkize_serial
INFO: 5464 08/03/2015 10:08:00 PM detected Windows; aliasing chunkize to chunkize_serial
INFO: 4772 08/03/2015 10:08:00 PM detected Windows; aliasing chunkize to chunkize_serial
INFO: 6540 08/03/2015 10:08:00 PM detected Windows; aliasing chunkize to chunkize_serial
INFO: 4772 08/03/2015 10:08:01 PM filtering articles with None
INFO: 4772 08/03/2015 10:08:01 PM removing test articles from articleDB
INFO: 4772 08/03/2015 10:08:02 PM correcting acronymDB
INFO: 5464 08/03/2015 10:08:02 PM filtering articles with None
INFO: 6540 08/03/2015 10:08:02 PM filtering articles with None
INFO: 5464 08/03/2015 10:08:02 PM removing test articles from articleDB
INFO: 5464 08/03/2015 10:08:02 PM correcting acronymDB
INFO: 6540 08/03/2015 10:08:02 PM removing test articles from articleDB
INFO: 6540 08/03/2015 10:08:02 PM correcting acronymDB
INFO: 4772 08/03/2015 10:08:02 PM verifying training dataset
INFO: 5464 08/03/2015 10:08:02 PM verifying training dataset
INFO: 6540 08/03/2015 10:08:03 PM verifying training dataset
INFO: 4772 08/03/2015 10:08:19 PM TFIDF vectorizer loaded
INFO: 4772 08/03/2015 10:08:19 PM Expander_SVC loaded
INFO: 4772 08/03/2015 10:08:19 PM evaluating test performance
INFO: 6540 08/03/2015 10:08:19 PM TFIDF vectorizer loaded
INFO: 6540 08/03/2015 10:08:19 PM Expander_SVC loaded
INFO: 6540 08/03/2015 10:08:19 PM evaluating test performance
INFO: 5464 08/03/2015 10:08:19 PM TFIDF vectorizer loaded
INFO: 5464 08/03/2015 10:08:19 PM Expander_SVC loaded
INFO: 5464 08/03/2015 10:08:19 PM evaluating test performance
DEBUG: 6540 08/03/2015 10:08:23 PM Expansion matching failed: anti-lymphocyte serum, antilymphocyte serum
DEBUG: 8188 08/03/2015 11:49:38 PM Expansion matching failed: breast self examination, breast self-examination
DEBUG: 1152 08/03/2015 11:49:40 PM Expansion matching succeeded: myosin heavy chains, myosin heavy chain
DEBUG: 8188 08/03/2015 11:49:42 PM Expansion matching failed: thyroperoxidase, thyroid peroxidase
DEBUG: 8188 08/03/2015 11:49:47 PM Expansion matching failed: thin layer chromatography, thin-layer chromatography
DEBUG: 1152 08/03/2015 11:49:53 PM Expansion matching succeeded: complementarity-determining region, complementary determining region
DEBUG: 1152 08/03/2015 11:50:05 PM Expansion matching succeeded: myosin heavy chains, myosin heavy chain
DEBUG: 1152 08/03/2015 11:50:10 PM Expansion matching failed: osteochondritis dissecans, of osteochondritis dissecans
DEBUG: 1152 08/03/2015 11:50:32 PM Expansion matching succeeded: myosin heavy chains, myosin heavy chain
DEBUG: 8188 08/03/2015 11:50:43 PM Expansion matching succeeded: fatty acid synthase, fatty acid synthases
DEBUG: 1152 08/03/2015 11:50:48 PM Expansion matching succeeded: dopamine transporters, dopamine transporter
DEBUG: 1152 08/03/2015 11:50:49 PM Expansion matching failed: anti-lymphocyte serum, antilymphocyte serum
DEBUG: 1152 08/03/2015 11:50:53 PM Expansion matching succeeded: dopamine transporters, dopamine transporter
DEBUG: 8188 08/03/2015 11:50:59 PM Expansion matching failed: idiopathic thrombocytopenic purpura, immune thrombocytopenic purpura
DEBUG: 8188 08/03/2015 11:51:05 PM Expansion matching succeeded: thyrotropin-releasing factor, thyrotropin releasing factor
DEBUG: 6156 08/03/2015 11:51:10 PM Expansion matching succeeded: myosin heavy chains, myosin heavy chain
DEBUG: 1152 08/03/2015 11:51:12 PM Expansion matching failed: polychlorinated biphenyls, prenatal polychlorinated biphenyl
DEBUG: 1152 08/03/2015 11:51:24 PM Expansion matching failed: topical application, tetradecanoyl-phorbol-13-acetate
DEBUG: 8188 08/03/2015 11:51:24 PM Expansion matching succeeded: endoscopic retrograde pancreatography, endoscopic retrograde pancreatographic
DEBUG: 1152 08/03/2015 11:51:26 PM Expansion matching succeeded: trimethylpsoralen, trimethoprim
DEBUG: 6156 08/03/2015 11:51:28 PM Expansion matching failed: thyroperoxidase, thyroid peroxidase
DEBUG: 6156 08/03/2015 11:51:30 PM Expansion matching succeeded: anti-lymphocyte serum, anti-rat lymphocyte serum
DEBUG: 1152 08/03/2015 11:51:30 PM Expansion matching succeeded: nuclear pore complexes, nuclear pore complex
DEBUG: 1152 08/03/2015 11:51:32 PM Expansion matching failed: breast self examination, breast self-examination
DEBUG: 6156 08/03/2015 11:51:35 PM Expansion matching failed: topical application, tetradecanoylphorbol-13-acetate
DEBUG: 8188 08/03/2015 11:51:35 PM Expansion matching failed: thyroperoxidase, thyroid peroxidase
DEBUG: 1152 08/03/2015 11:51:47 PM Expansion matching failed: congenital dyserythropoietic anemias, chlorodeoxyadenosine
DEBUG: 8188 08/03/2015 11:51:47 PM Expansion matching failed: anti-lymphocyte serum, antilymphocyte serum
DEBUG: 8188 08/03/2015 11:51:53 PM Expansion matching failed: sodium-lauryl-sulphate, sodium lauryl sulfate
DEBUG: 8188 08/03/2015 11:52:02 PM Expansion matching failed: mannan-binding protein, mannose-binding protein
DEBUG: 1152 08/03/2015 11:52:03 PM Expansion matching failed: event-related potentials, event-related potential
DEBUG: 8188 08/03/2015 11:52:04 PM Expansion matching succeeded: platelet-activating factor, platelet activating factor
DEBUG: 6156 08/03/2015 11:52:07 PM Expansion matching failed: pneumocystis pneumonia, pneumocystis carinii pneumonia
DEBUG: 1152 08/03/2015 11:52:09 PM Expansion matching failed: patient controlled analgesia, patient-controlled analgesia
DEBUG: 8188 08/03/2015 11:52:10 PM Expansion matching failed: osteochondritis dissecans, osteochondral defects
DEBUG: 1152 08/03/2015 11:52:11 PM Expansion matching failed: anti-lymphocyte serum, antilymphocyte serum
DEBUG: 6156 08/03/2015 11:52:13 PM Expansion matching succeeded: principal-component analysis, principal component analysis
DEBUG: 6156 08/03/2015 11:52:15 PM Expansion matching failed: pneumocystis pneumonia, pneumocystis carinii pneumonia
DEBUG: 8188 08/03/2015 11:52:15 PM Expansion matching failed: event-related potentials, event-related potential
DEBUG: 6156 08/03/2015 11:52:17 PM Expansion matching failed: thyroperoxidase, thyroid peroxidase
DEBUG: 1152 08/03/2015 11:52:29 PM Expansion matching succeeded: principal-component analysis, principal component analysis
DEBUG: 8188 08/03/2015 11:52:33 PM Expansion matching failed: mannan-binding protein, myelin basic protein
DEBUG: 1152 08/03/2015 11:52:37 PM Expansion matching succeeded: drug delivery system, drug delivery systems
DEBUG: 1152 08/03/2015 11:52:44 PM Expansion matching failed: breast self examination, breast self-exam
DEBUG: 1152 08/03/2015 11:52:46 PM Expansion matching succeeded: polychlorinated biphenyls, polychlorinated biphenyl
DEBUG: 1152 08/03/2015 11:52:48 PM Expansion matching succeeded: principal-component analysis, principal component analysis
DEBUG: 8188 08/03/2015 11:52:54 PM Expansion matching succeeded: principal-component analysis, principal component analysis
DEBUG: 1152 08/03/2015 11:53:01 PM Expansion matching succeeded: dopamine transporters, dopamine transporter
DEBUG: 6156 08/03/2015 11:53:12 PM Expansion matching succeeded: diamond-blackfan anemia, diamond blackfan anemia
DEBUG: 8188 08/03/2015 11:53:12 PM Expansion matching failed: topical application, tetradecanoylphorbol-13-acetate
DEBUG: 6156 08/03/2015 11:53:17 PM Expansion matching failed: sudden cardiac death, sickle cell disease
DEBUG: 6156 08/03/2015 11:53:21 PM Expansion matching succeeded: myosin heavy chains, myosin heavy chain
DEBUG: 6156 08/03/2015 11:53:22 PM Expansion matching succeeded: myosin heavy chains, myosin heavy chain
DEBUG: 8188 08/03/2015 11:53:23 PM Expansion matching failed: event-related potentials, event-related potential
DEBUG: 1152 08/03/2015 11:53:25 PM Expansion matching failed: thyroperoxidase, thyroid peroxidase antibody
DEBUG: 1152 08/03/2015 11:53:38 PM Expansion matching failed: idiopathic thrombocytopenic purpura, immune thrombocytopenic purpura
DEBUG: 6156 08/03/2015 11:53:38 PM Expansion matching succeeded: hantavirus pulmonary syndrome, hantaviral pulmonary syndrome
DEBUG: 1152 08/03/2015 11:53:39 PM Expansion matching succeeded: thyrotropin-releasing factor, thyrotrophin releasing factor
DEBUG: 8188 08/03/2015 11:53:45 PM Expansion matching failed: osteochondritis dissecans, osteochondral defects
DEBUG: 6156 08/03/2015 11:53:49 PM Expansion matching succeeded: congenital dyserythropoietic anemias, congenital dyserythropoietic anemia
DEBUG: 8188 08/03/2015 11:53:53 PM Expansion matching failed: idiopathic thrombocytopenic purpura, immune thrombocytopenic purpura
DEBUG: 1152 08/03/2015 11:53:56 PM Expansion matching failed: death, dementia of alzheimer type
DEBUG: 8188 08/03/2015 11:54:01 PM Expansion matching succeeded: diamond-blackfan anemia, diamond blackfan anemia
DEBUG: 1152 08/03/2015 11:54:01 PM Expansion matching succeeded: obsessive-compulsive disorder, obsessive compulsive disorder
DEBUG: 8188 08/03/2015 11:54:04 PM Expansion matching failed: corticotrophin-releasing factor, corticotropin-releasing factor
DEBUG: 6156 08/03/2015 11:54:15 PM Expansion matching succeeded: williams-beuren syndrome, williams beuren syndrome
DEBUG: 6156 08/03/2015 11:54:21 PM Expansion matching succeeded: drug delivery system, drug delivery systems
DEBUG: 1152 08/03/2015 11:54:24 PM Expansion matching failed: calcium pyrophosphate deposition disease, calcium pyrophosphate dihydrate deposition
DEBUG: 1152 08/03/2015 11:54:26 PM Expansion matching failed: patient controlled analgesia, patient-controlled analgesia
DEBUG: 8188 08/03/2015 11:54:26 PM Expansion matching failed: anti-lymphocyte serum, antilymphocyte serum
DEBUG: 8188 08/03/2015 11:54:28 PM Expansion matching succeeded: diamond-blackfan anemia, diamond blackfan anemia
DEBUG: 1152 08/03/2015 11:54:35 PM Expansion matching failed: patient controlled analgesia, patient-controlled analgesia
DEBUG: 8188 08/03/2015 11:54:36 PM Expansion matching failed: sodium-lauryl-sulphate, sodium lauryl sulfate
DEBUG: 6156 08/03/2015 11:54:37 PM Expansion matching failed: breast self examination, breast self-examination
DEBUG: 8188 08/03/2015 11:54:41 PM Expansion matching succeeded: myosin heavy chains, myosin heavy chain
DEBUG: 1152 08/03/2015 11:54:43 PM Expansion matching failed: tenascin-c, tenascin
DEBUG: 6156 08/03/2015 11:54:50 PM Expansion matching failed: thyroperoxidase, thrombopoietin
DEBUG: 6156 08/03/2015 11:54:52 PM Expansion matching succeeded: drug delivery system, drug delivery systems
DEBUG: 6156 08/03/2015 11:55:04 PM Expansion matching failed: anti-lymphocyte serum, antilymphocyte serum
DEBUG: 6156 08/03/2015 11:55:08 PM Expansion matching failed: sodium-lauryl-sulphate, sodium lauryl sulfate
DEBUG: 1152 08/03/2015 11:55:17 PM Expansion matching succeeded: myosin heavy chains, myosin heavy chain
DEBUG: 8188 08/03/2015 11:55:20 PM Expansion matching failed: thyroperoxidase, thyroid peroxidase
DEBUG: 6156 08/03/2015 11:55:36 PM Expansion matching failed: corticotrophin-releasing factor, corticotropin-releasing factor
DEBUG: 6156 08/03/2015 11:55:43 PM Expansion matching failed: premature ventricular contractions, premature ventricular complexes
DEBUG: 1152 08/03/2015 11:55:45 PM Expansion matching failed: thyroperoxidase, thyroid peroxidase antibodies
DEBUG: 8188 08/03/2015 11:55:50 PM Expansion matching failed: anti-lymphocyte serum, antilymphocyte serum
DEBUG: 8188 08/03/2015 11:55:58 PM Expansion matching failed: t-replacing factor, thyrotropin-releasing factor
DEBUG: 6156 08/03/2015 11:56:04 PM Expansion matching succeeded: principal-component analysis, principal component analysis
DEBUG: 1152 08/03/2015 11:56:05 PM Expansion matching failed: thyroperoxidase, thyroid peroxidase
DEBUG: 8188 08/03/2015 11:56:18 PM Expansion matching failed: idiopathic thrombocytopenic purpura, inosine triphosphate
DEBUG: 6156 08/03/2015 11:56:20 PM Expansion matching succeeded: corticotrophin-releasing factor, corticotrophin releasing factor
DEBUG: 8188 08/03/2015 11:56:21 PM Expansion matching succeeded: pentachlorophenate, pentachlorophenol
DEBUG: 8188 08/03/2015 11:56:23 PM Expansion matching failed: corticotrophin-releasing factor, corticotropin-releasing factor
DEBUG: 6156 08/03/2015 11:56:45 PM Expansion matching failed: breast self examination, breast self-examination
DEBUG: 8188 08/03/2015 11:56:46 PM Expansion matching succeeded: myosin heavy chains, myosin heavy chain
DEBUG: 1152 08/03/2015 11:56:50 PM Expansion matching failed: breast self examination, breast self-exam
DEBUG: 6156 08/03/2015 11:56:59 PM Expansion matching succeeded: nuclear pore complexes, nuclear pore complex
DEBUG: 8188 08/03/2015 11:57:05 PM Expansion matching succeeded: trimethylpsoralen, trimethoprim
DEBUG: 8188 08/03/2015 11:57:06 PM Expansion matching failed: patient controlled analgesia, patient-controlled analgesia
DEBUG: 1152 08/03/2015 11:57:07 PM Expansion matching succeeded: trimethylpsoralen, trimethoprim
DEBUG: 6156 08/03/2015 11:57:09 PM Expansion matching failed: congenital dyserythropoietic anemias, congenital dyserythropoietic anaemia
DEBUG: 8188 08/03/2015 11:57:11 PM Expansion matching failed: t-replacing factor, thyrotropin-releasing factor
DEBUG: 1152 08/03/2015 11:57:13 PM Expansion matching succeeded: sodium-lauryl-sulphate, sodium lauryl sulphate
DEBUG: 8188 08/03/2015 11:57:17 PM Expansion matching failed: idiopathic thrombocytopenic purpura, immune thrombocytopenic purpura
DEBUG: 6156 08/03/2015 11:57:29 PM Expansion matching failed: patient controlled analgesia, patient-controlled analgesia
DEBUG: 8188 08/03/2015 11:57:34 PM Expansion matching succeeded: anti-lymphocyte serum, anti-mouse lymphocyte serum
DEBUG: 6156 08/03/2015 11:57:38 PM Expansion matching succeeded: sodium-lauryl-sulphate, sodium lauryl sulphate
DEBUG: 8188 08/03/2015 11:57:44 PM Expansion matching succeeded: pentachlorophenate, pentachlorophenol
DEBUG: 6156 08/03/2015 11:57:45 PM Expansion matching succeeded: polychlorinated biphenyls, polychlorinated biphenyl
DEBUG: 1152 08/03/2015 11:57:45 PM Expansion matching succeeded: thyrotropin-releasing factor, thyrotrophin releasing factor
DEBUG: 6156 08/03/2015 11:57:46 PM Expansion matching failed: magnetic resonance spectroscopy, mr spectroscopy
DEBUG: 6156 08/03/2015 11:57:48 PM Expansion matching failed: corticotrophin-releasing factor, corticotropin-releasing factor
DEBUG: 6156 08/03/2015 11:57:50 PM Expansion matching failed: sodium-lauryl-sulphate, sodium lauryl sulfate
DEBUG: 6156 08/03/2015 11:58:00 PM Expansion matching failed: para-chloroamphetamine, passive cutaneous anaphylaxis
DEBUG: 8188 08/03/2015 11:58:01 PM Expansion matching failed: macrophage activating factor, macrophage-activating factor
DEBUG: 8188 08/03/2015 11:58:03 PM Expansion matching failed: idiopathic thrombocytopenic purpura, immune thrombocytopenic purpura
DEBUG: 1152 08/03/2015 11:58:11 PM Expansion matching succeeded: sodium-lauryl-sulphate, sodium lauryl sulphate
DEBUG: 6156 08/03/2015 11:58:20 PM Expansion matching succeeded: corticotrophin-releasing factor, corticotropin releasing factor
DEBUG: 1152 08/03/2015 11:58:21 PM Expansion matching failed: corticotrophin-releasing factor, corticotropin-releasing factor
DEBUG: 1152 08/03/2015 11:58:22 PM Expansion matching failed: corticotrophin-releasing factor, corticotropin-releasing factor
DEBUG: 6156 08/03/2015 11:58:28 PM Expansion matching succeeded: myosin heavy chains, myosin heavy chain
DEBUG: 1152 08/03/2015 11:58:39 PM Expansion matching failed: topical application, tetradecanoylphorbol-13-acetate
DEBUG: 8188 08/03/2015 11:58:46 PM Expansion matching succeeded: myosin heavy chains, myosin heavy chain
DEBUG: 6156 08/03/2015 11:58:48 PM Expansion matching succeeded: obsessive-compulsive disorder, obsessive compulsive disorder
DEBUG: 1152 08/03/2015 11:58:54 PM Expansion matching succeeded: premature ventricular contractions, premature ventricular contraction
DEBUG: 8188 08/03/2015 11:58:54 PM Expansion matching succeeded: premature ventricular contractions, premature ventricular contraction
DEBUG: 1152 08/03/2015 11:58:58 PM Expansion matching succeeded: obsessive-compulsive disorder, obsessive compulsive disorder
DEBUG: 8188 08/03/2015 11:59:00 PM Expansion matching succeeded: corticotrophin-releasing factor, corticotrophin releasing factor
DEBUG: 6156 08/03/2015 11:59:01 PM Expansion matching failed: sodium-lauryl-sulphate, sodium lauryl sulfate
DEBUG: 6156 08/03/2015 11:59:03 PM Expansion matching failed: diamond-blackfan anemia, diamond-blackfan anaemia
DEBUG: 1152 08/03/2015 11:59:08 PM Expansion matching succeeded: dopamine transporters, dopamine transporter
DEBUG: 1152 08/03/2015 11:59:10 PM Expansion matching succeeded: principal-component analysis, principal component analysis
DEBUG: 1152 08/03/2015 11:59:29 PM Expansion matching succeeded: phytohemagglutinin, phytohaemagglutinin
DEBUG: 8188 08/03/2015 11:59:31 PM Expansion matching succeeded: myosin heavy chains, myosin heavy chain
DEBUG: 6156 08/03/2015 11:59:34 PM Expansion matching succeeded: dopamine transporters, dopamine transporter
DEBUG: 8188 08/03/2015 11:59:37 PM Expansion matching failed: patient controlled analgesia, patient-controlled analgesia
DEBUG: 6156 08/03/2015 11:59:40 PM Expansion matching failed: topical application, tetradecanoyl phorbol-13 acetate
DEBUG: 1152 08/03/2015 11:59:43 PM Expansion matching succeeded: complementarity-determining region, complementarity determining region
DEBUG: 1152 08/03/2015 11:59:45 PM Expansion matching succeeded: principal-component analysis, principal component analysis
DEBUG: 8188 08/03/2015 11:59:46 PM Expansion matching failed: thin layer chromatography, thin-layer liquid chromatography
DEBUG: 1152 08/03/2015 11:59:57 PM Expansion matching failed: fetal alcohol syndrome, foetal alcohol syndrome
DEBUG: 1152 08/04/2015 12:00:03 AM Expansion matching failed: thrombopoietin, thrombocytopoiesis-stimulating factor
DEBUG: 6156 08/04/2015 12:00:06 AM Expansion matching failed: breast self examination, breast self-examination
DEBUG: 8188 08/04/2015 12:00:09 AM Expansion matching failed: congenital dyserythropoietic anemias, congenital dyserythropoietic anaemia
DEBUG: 6156 08/04/2015 12:00:20 AM Expansion matching failed: macrophage activating factor, macrophage-activating factors
DEBUG: 8188 08/04/2015 12:00:22 AM Expansion matching failed: patient controlled analgesia, patient-controlled analgesia
DEBUG: 6156 08/04/2015 12:00:24 AM Expansion matching succeeded: polychlorinated biphenyls, polychlorinated biphenyl
DEBUG: 1152 08/04/2015 12:00:24 AM Expansion matching failed: patient controlled analgesia, patient-controlled analgesia
DEBUG: 6156 08/04/2015 12:00:30 AM Expansion matching succeeded: principal-component analysis, principal component analysis
DEBUG: 1152 08/04/2015 12:00:40 AM Expansion matching succeeded: trimethylpsoralen, trimethoprim
DEBUG: 8188 08/04/2015 12:00:52 AM Expansion matching failed: patient controlled analgesia, patient-controlled analgesia
DEBUG: 1152 08/04/2015 12:00:58 AM Expansion matching succeeded: nuclear pore complexes, nuclear pore complex
DEBUG: 8188 08/04/2015 12:01:04 AM Expansion matching failed: psychotomimetic phencyclidine, psychotomimetic drug phencyclidine
DEBUG: 6156 08/04/2015 12:01:05 AM Expansion matching succeeded: principal-component analysis, principal component analysis
DEBUG: 8188 08/04/2015 12:01:06 AM Expansion matching succeeded: principal-component analysis, principal component analysis
DEBUG: 6156 08/04/2015 12:01:06 AM Expansion matching failed: magnetic resonance spectroscopy, mr spectroscopy
DEBUG: 1152 08/04/2015 12:01:10 AM Expansion matching failed: death, dopamine transporters
DEBUG: 8188 08/04/2015 12:01:12 AM Expansion matching failed: passive cutaneous anaphylaxis, principal-component analysis
DEBUG: 6156 08/04/2015 12:01:12 AM Expansion matching failed: topical application, tetradecanoylphorbol-13-acetate
DEBUG: 6156 08/04/2015 12:01:19 AM Expansion matching failed: macrophage activating factor, macrophage-activating factor
DEBUG: 1152 08/04/2015 12:01:21 AM Expansion matching succeeded: principal-component analysis, principal component analysis
DEBUG: 8188 08/04/2015 12:01:22 AM Expansion matching succeeded: obsessive-compulsive disorder, obsessive compulsive disorder
DEBUG: 8188 08/04/2015 12:01:29 AM Expansion matching succeeded: myosin heavy chains, myosin heavy chain
DEBUG: 1152 08/04/2015 12:01:33 AM Expansion matching failed: para-chloroamphetamine, parachloroamphetamine
DEBUG: 8188 08/04/2015 12:01:38 AM Expansion matching succeeded: pentachlorophenate, pentachlorophenol
DEBUG: 8188 08/04/2015 12:01:41 AM Expansion matching failed: event-related potentials, event-related brain potential
DEBUG: 6156 08/04/2015 12:01:44 AM Expansion matching succeeded: platelet-activating factor, platelet activating factor
DEBUG: 8188 08/04/2015 12:01:44 AM Expansion matching failed: idiopathic thrombocytopenic purpura, immune thrombocytopenic purpura
DEBUG: 1152 08/04/2015 12:01:56 AM Expansion matching succeeded: platelet-activating factor, platelet activating factor
DEBUG: 8188 08/04/2015 12:01:56 AM Expansion matching failed: thyroperoxidase, thyroid peroxidase
DEBUG: 1152 08/04/2015 12:02:00 AM Expansion matching failed: patient controlled analgesia, patient-controlled analgesia
DEBUG: 6156 08/04/2015 12:02:04 AM Expansion matching succeeded: sodium-lauryl-sulphate, sodium lauryl sulphate
DEBUG: 6156 08/04/2015 12:02:08 AM Expansion matching succeeded: sodium-lauryl-sulphate, sodium lauryl sulphate
DEBUG: 8188 08/04/2015 12:02:22 AM Expansion matching failed: topical application, tetradecanoylphorbol-13-acetate
DEBUG: 6156 08/04/2015 12:02:23 AM Expansion matching succeeded: myosin heavy chains, myosin heavy chain
DEBUG: 1152 08/04/2015 12:02:31 AM Expansion matching succeeded: trimethylpsoralen, trimethoprim
DEBUG: 6156 08/04/2015 12:02:34 AM Expansion matching failed: topical application, tetradecanoyl-13-phorbol acetate
DEBUG: 8188 08/04/2015 12:02:41 AM Expansion matching failed: patient controlled analgesia, patient-controlled analgesia
DEBUG: 8188 08/04/2015 12:02:44 AM Expansion matching succeeded: myosin heavy chains, myosin heavy chain
DEBUG: 1152 08/04/2015 12:02:46 AM Expansion matching failed: breast self examination, breast self-examination
DEBUG: 6156 08/04/2015 12:02:50 AM Expansion matching failed: thin layer chromatography, thin-layer chromatography
DEBUG: 6156 08/04/2015 12:02:57 AM Expansion matching succeeded: pentachlorophenate, pentachlorophenol
DEBUG: 6156 08/04/2015 12:02:59 AM Expansion matching succeeded: sodium-lauryl-sulphate, sodium lauryl sulphate
DEBUG: 1152 08/04/2015 12:03:00 AM Expansion matching succeeded: drug delivery system, drug delivery systems
DEBUG: 8188 08/04/2015 12:03:00 AM Expansion matching succeeded: thyrotropin-releasing factor, thyrotropin releasing factor
DEBUG: 1152 08/04/2015 12:03:05 AM Expansion matching failed: breast self examination, breast-self examination
DEBUG: 6156 08/04/2015 12:03:08 AM Expansion matching succeeded: pentachlorophenate, pentachlorophenol
DEBUG: 6156 08/04/2015 12:03:10 AM Expansion matching succeeded: pentachlorophenate, pentachlorophenol
DEBUG: 6156 08/04/2015 12:03:14 AM Expansion matching failed: sodium-lauryl-sulphate, sodium lauryl sulfate
DEBUG: 8188 08/04/2015 12:03:17 AM Expansion matching failed: para-chloroamphetamine, parachloroamphetamine
DEBUG: 8188 08/04/2015 12:03:32 AM Expansion matching failed: sodium-lauryl-sulphate, sodium lauryl sulfate
DEBUG: 1152 08/04/2015 12:03:36 AM Expansion matching failed: anti-lymphocyte serum, antilymphocyte serum
DEBUG: 6156 08/04/2015 12:03:37 AM Expansion matching succeeded: dopamine transporters, dopamine transporter
DEBUG: 1152 08/04/2015 12:03:43 AM Expansion matching failed: idiopathic thrombocytopenic purpura, immune thrombocytopenia
DEBUG: 8188 08/04/2015 12:03:47 AM Expansion matching failed: death, dementia of alzheimer type
DEBUG: 1152 08/04/2015 12:03:48 AM Expansion matching failed: calcium pyrophosphate deposition disease, calcium pyrophosphate dihydrate deposition
DEBUG: 8188 08/04/2015 12:03:50 AM Expansion matching succeeded: congenital dyserythropoietic anemias, congenital dyserythropoietic anemia
DEBUG: 6156 08/04/2015 12:04:02 AM Expansion matching failed: corticotrophin-releasing factor, corticotropin-releasing factor
DEBUG: 1152 08/04/2015 12:04:02 AM Expansion matching succeeded: sodium-lauryl-sulphate, sodium lauryl sulphate
DEBUG: 6156 08/04/2015 12:04:07 AM Expansion matching succeeded: sodium-lauryl-sulphate, sodium lauryl sulphate
DEBUG: 6156 08/04/2015 12:04:24 AM Expansion matching failed: polyvinyl chloride, plasticized polyvinyl chloride
DEBUG: 1152 08/04/2015 12:04:25 AM Expansion matching failed: magnetic resonance spectroscopy, mr spectroscopy
DEBUG: 6156 08/04/2015 12:04:35 AM Expansion matching failed: topical application, tetradecanoylphorbol-13-acetate
DEBUG: 1152 08/04/2015 12:04:35 AM Expansion matching succeeded: congenital dyserythropoietic anemias, congenital dyserythropoietic anemia
DEBUG: 8188 08/04/2015 12:04:57 AM Expansion matching failed: patient controlled analgesia, patient-controlled analgesia
DEBUG: 6156 08/04/2015 12:05:02 AM Expansion matching failed: topical application, tetradecanoyl-phorbol-13-acetate
DEBUG: 1152 08/04/2015 12:05:05 AM Expansion matching failed: hermansky-pudlak syndrome, hermansky-pudlack syndrome
DEBUG: 8188 08/04/2015 12:05:10 AM Expansion matching failed: topical application, tetradecanoylphorbol 13-acetate
DEBUG: 8188 08/04/2015 12:05:13 AM Expansion matching failed: mannan-binding protein, mannose-binding protein
DEBUG: 8188 08/04/2015 12:05:15 AM Expansion matching failed: corticotrophin-releasing factor, corticotropin-releasing factor
DEBUG: 1152 08/04/2015 12:05:19 AM Expansion matching failed: pneumocystis pneumonia, pneumocystis carinii pneumonia
DEBUG: 1152 08/04/2015 12:05:26 AM Expansion matching failed: macrophage activating factor, macrophage-activating factor
DEBUG: 1152 08/04/2015 12:05:28 AM Expansion matching succeeded: nuclear pore complexes, nuclear pore complex
DEBUG: 6156 08/04/2015 12:05:31 AM Expansion matching failed: anti-lymphocyte serum, antilymphocyte serum
DEBUG: 8188 08/04/2015 12:05:38 AM Expansion matching failed: premature ventricular contractions, premature ventricular complex
DEBUG: 6156 08/04/2015 12:05:39 AM Expansion matching failed: pelger-huet anomaly, phytohemagglutinin
DEBUG: 6156 08/04/2015 12:05:49 AM Expansion matching failed: corticotrophin-releasing factor, corticotropin-releasing factor
DEBUG: 8188 08/04/2015 12:05:54 AM Expansion matching failed: event-related potentials, event-related potential
DEBUG: 6156 08/04/2015 12:05:54 AM Expansion matching failed: anti-lymphocyte serum, antilymphocyte serum
DEBUG: 1152 08/04/2015 12:05:57 AM Expansion matching failed: cleidocranial dysplasia, cleidocranial dysostosis
DEBUG: 6156 08/04/2015 12:05:58 AM Expansion matching failed: corticotrophin-releasing factor, corticotropin-releasing factor
DEBUG: 1152 08/04/2015 12:06:05 AM Expansion matching failed: idiopathic thrombocytopenic purpura, immune thrombocytopenia
DEBUG: 8188 08/04/2015 12:06:06 AM Expansion matching succeeded: principal-component analysis, principal components analysis
DEBUG: 8188 08/04/2015 12:06:13 AM Expansion matching failed: anti-lymphocyte serum, antilymphocyte serum
DEBUG: 6156 08/04/2015 12:06:16 AM Expansion matching failed: topical application, tissue plasminogen activator
DEBUG: 8188 08/04/2015 12:06:17 AM Expansion matching succeeded: nuclear pore complexes, nuclear pore complex
DEBUG: 1152 08/04/2015 12:06:17 AM Expansion matching succeeded: sodium-lauryl-sulphate, sodium lauryl sulphate
DEBUG: 8188 08/04/2015 12:06:42 AM Expansion matching failed: patient controlled analgesia, patient-controlled analgesia
DEBUG: 8188 08/04/2015 12:06:53 AM Expansion matching succeeded: principal-component analysis, principal component analysis
DEBUG: 1152 08/04/2015 12:06:54 AM Expansion matching failed: topical application, tetradecanoyl-phorbol-13-acetate
DEBUG: 8188 08/04/2015 12:06:57 AM Expansion matching succeeded: principal-component analysis, principal component analysis
DEBUG: 8188 08/04/2015 12:07:14 AM Expansion matching failed: corticotrophin-releasing factor, corticotropin-releasing factor
DEBUG: 6156 08/04/2015 12:07:26 AM Expansion matching failed: body surface area, body-surface area
DEBUG: 1152 08/04/2015 12:07:32 AM Expansion matching succeeded: complementarity-determining region, complementarity determining regions
